county,GEOID,year,renting_hh,filings_observed,ind_filings_court_issued_lt,hh_threat_observed,filing_rate,threat_rate,NAME,asian_hhs,asian_owner,asian_renter,black_hhs,black_owner,black_renter,latino_hhs,latino_owner,latino_renter,med_hh_inc,med_hh_inc_own,med_hh_inc_rent,nhw_hhs,nhw_owner,nhw_renter,owner_hhs,renter_hhs,total_hhs,total_pop,u_own,u_rent,cb_owner,p_cb_owner,cb_renter,p_cb_renter,prent,pown,prent_blk,prent_his,prent_nhw,prent_asian
Nevada County,06057,2013,12102,221,0,,1.826144438935713,,"Nevada County, California",577,392,185,60,15,45,2265,1193,1072,57353,68753,35561,37022,27508,9514,29768,11223,40991,98509,29768,11223,12613,0.4237100241870465,6727,0.643239625167336,0.2737918079578444,0.7262081920421556,0.75,0.47328918322295804,0.25698233482794014,0.32062391681109187
Nevada County,06057,2014,12256,206,0,,1.6808093994778068,,"Nevada County, California",511,354,157,53,21,32,2199,1103,1096,56949,67321,36538,36969,27448,9521,29617,11221,40838,98606,29617,11221,11962,0.4038896579667083,6502,0.618531202435312,0.2747685978745286,0.7252314021254713,0.6037735849056604,0.4984083674397453,0.25754010116584164,0.30724070450097846
Nevada County,06057,2015,12411,238,0,,1.9176536943034406,,"Nevada County, California",494,395,99,50,50,0,2273,1117,1156,56521,67019,36673,37175,27413,9762,29683,11310,40993,98570,29683,11310,11244,0.37880268166964254,6302,0.5983668818837827,0.2759007635449955,0.7240992364550045,0,0.5085789705235372,0.262595830531271,0.20040485829959515
Nevada County,06057,2016,12566,207,0,,1.6473022441508833,,"Nevada County, California",499,384,115,71,53,18,2327,1157,1170,57429,67916,39792,36700,27015,9685,29282,11305,40587,98639,29282,11305,10591,0.3616897752885732,6019,0.5704131918119788,0.2785374627343731,0.7214625372656269,0.2535211267605634,0.5027932960893855,0.26389645776566756,0.23046092184368738
Nevada County,06057,2017,12721,197,0,,1.5486203914786574,,"Nevada County, California",423,348,75,141,75,66,2484,1340,1144,60610,71129,40625,36257,27464,8793,29975,10411,40386,98838,29975,10411,10972,0.36603836530442035,5612,0.5828832571665974,0.25778735205269154,0.7422126479473085,0.46808510638297873,0.4605475040257649,0.24251868604683233,0.1773049645390071
Orange County,06059,2010,404468,15065,0,,3.724645707447808,,"Orange County, California",159089,92268,66821,17415,6568,10847,220961,97433,123528,74344,95501,51099,569777,393636,176141,599032,385471,984503,2965525,599032,385471,259198,0.4326947475260086,211373,0.561717043407087,0.39153867484405835,0.6084613251559416,0.6228538616135515,0.5590488819293903,0.3091402425861346,0.420022754558769
Orange County,06059,2011,409994,14052,0,,3.427367229764338,,"Orange County, California",162646,94972,67674,17383,6714,10669,224040,97453,126587,75762,97788,51697,564679,386568,178111,595444,391720,987164,2989948,595444,391720,255495,0.42908317154929765,216936,0.5672419203012237,0.39681349806111244,0.6031865019388876,0.6137605706724961,0.565019639350116,0.315419911135353,0.41608155134463803
Orange County,06059,2012,415521,12573,0,,3.0258398492494964,,"Orange County, California",166339,97150,69189,17647,6241,11406,228740,95266,133474,75566,98549,51832,558844,378762,180082,587210,403056,990266,3021840,587210,403056,244926,0.41710120740450607,226564,0.5754415552090053,0.40701791235890156,0.5929820876410985,0.6463421544738482,0.5835184051761826,0.3222401958328263,0.41595176116244537
Orange County,06059,2013,421047,11305,0,,2.6849734115193793,,"Orange County, California",170698,100520,70178,17788,6020,11768,232717,94451,138266,75422,99040,51258,554266,373030,181236,584250,411262,995512,3051771,584250,411262,233158,0.3990723149336757,233699,0.5818517255201707,0.4131160648992679,0.5868839351007321,0.6615695974814482,0.5941379443702007,0.32698379478445366,0.41112373900104277
Orange County,06059,2014,426573,11321,0,,2.653941998204293,,"Orange County, California",175223,104648,70575,17741,6143,11598,237664,94240,143424,75998,100453,51343,550314,367147,183167,583146,419139,1002285,3086331,583146,419139,222809,0.3820809882945266,241152,0.5897751951634678,0.418183450814888,0.581816549185112,0.6537399244687447,0.603473811767874,0.33284088720257887,0.4027724670848005
Orange County,06059,2015,432100,10816,0,,2.5031242767877804,,"Orange County, California",180950,108992,71958,17772,6046,11726,240658,94441,146217,76509,101041,51820,547800,361928,185872,582151,427202,1009353,3116069,582151,427202,210714,0.36195763642079115,244826,0.5878147043711675,0.4232434044382887,0.5767565955617113,0.6598019356290794,0.6075717408106109,0.33930631617378604,0.39766786405084276
Orange County,06059,2016,437626,10385,0,,2.373030852828671,,"Orange County, California",186125,112155,73970,17736,5628,12108,244398,93685,150713,78145,103045,53471,546201,358952,187249,581506,435506,1017012,3132211,581506,435506,202161,0.3476507551082878,249412,0.587545759932909,0.4282211026025258,0.5717788973974741,0.6826792963464141,0.6166703491845269,0.34282068322833537,0.39742108797850906
Orange County,06059,2017,443152,9661,0,,2.180064627938044,,"Orange County, California",193069,117396,75673,17824,5832,11992,246853,96312,150541,81851,106988,56632,543466,357296,186170,588551,436425,1024976,3155816,588551,436425,198536,0.33733015490586205,249408,0.5862533407611646,0.4257904575326642,0.5742095424673358,0.6728007181328546,0.6098406744094663,0.3425605281655154,0.39194795643008457
Placer County,06061,2010,38404,1439,0,,3.7470055202583064,,"Placer County, California",6183,4726,1457,1507,935,572,11650,6852,4798,74447,89295,43573,106792,79647,27145,94206,34947,129153,336477,94206,34947,38822,0.41209689404071925,18200,0.5390995260663507,0.2705860491045504,0.7294139508954496,0.3795620437956204,0.41184549356223177,0.25418570679451646,0.2356461264758208
Placer County,06061,2011,39150,1298,0,,3.315453384418902,,"Placer County, California",6516,4922,1594,1602,935,667,11848,6784,5064,74645,89557,43312,107589,79865,27724,94539,36197,130736,343554,94539,36197,39017,0.4127079829488359,19106,0.5477009517257195,0.2768709460286379,0.7231290539713622,0.416354556803995,0.4274139095205942,0.2576843357592319,0.24462860650705956
Placer County,06061,2012,39897,991,0,,2.483896032283129,,"Placer County, California",6763,5051,1712,1493,912,581,12251,6716,5535,73356,88228,43768,108016,79384,28632,94132,37643,131775,350074,94132,37643,38013,0.4038265414524285,20137,0.5546466148845921,0.2856611648643521,0.7143388351356479,0.38914936369725384,0.4517998530732185,0.2650718412087098,0.25314209670264676
Placer County,06061,2013,40643,853,0,,2.098762394508279,,"Placer County, California",6960,5178,1782,1420,738,682,12561,6763,5798,72725,87782,43970,108443,78846,29597,93656,39053,132709,355924,93656,39053,36303,0.3876206543093875,20832,0.5526755631019022,0.2942754447701362,0.7057245552298639,0.4802816901408451,0.4615874532282462,0.27292679103307727,0.2560344827586207
Placer County,06061,2014,41389,823,0,,1.988451037715335,,"Placer County, California",7093,5304,1789,1501,840,661,12830,6804,6026,73747,88509,44554,109261,79529,29732,94577,39534,134111,361518,94577,39534,34550,0.36531080495257834,21112,0.5526990941934132,0.2947856626227528,0.7052143373772473,0.4403730846102598,0.469680436477007,0.27211905437438794,0.25222049908360356
Placer County,06061,2015,42136,740,0,,1.7562179608885513,,"Placer County, California",7355,5437,1918,1589,851,738,12945,6919,6026,73948,89252,45569,110088,79607,30481,94966,40490,135456,366280,94966,40490,32731,0.3446601941747573,21498,0.5523922092604965,0.29891625324828724,0.7010837467517127,0.4644430459408433,0.46550791811510234,0.2768784972022382,0.26077498300475865
Placer County,06061,2016,42882,686,0,,1.5997388181521384,,"Placer County, California",7370,5566,1804,1700,1002,698,13184,7219,5965,76926,92873,48766,110902,79715,31187,95824,40906,136730,370571,95824,40906,30829,0.32172524628485555,21120,0.5358502055107323,0.2991735537190083,0.7008264462809918,0.41058823529411764,0.45244235436893204,0.281212241438387,0.24477611940298508
Placer County,06061,2017,43628,646,0,,1.4807004675896214,,"Placer County, California",7602,5846,1756,1810,1045,765,13197,7114,6083,80488,96403,51651,112090,81653,30437,98153,40411,138564,374985,98153,40411,30979,0.3156194920175644,20673,0.5299410407587798,0.2916414075806126,0.7083585924193875,0.42265193370165743,0.4609380919906039,0.27154072620215897,0.23099184425151276
Plumas County,06063,2010,2742,54,0,,1.9693654266958425,,"Plumas County, California",110,42,68,105,105,0,620,283,337,44000,51099,31677,8979,6051,2928,6615,3475,10090,20392,6615,3475,2297,0.3472411186696901,1478,0.4571605320136097,0.344400396432111,0.655599603567889,0,0.5435483870967742,0.32609421984630804,0.6181818181818182
Plumas County,06063,2011,2763,69,0,,2.49728555917481,,"Plumas County, California",98,68,30,78,50,28,539,265,274,44151,49990,30577,8385,5987,2398,6592,2842,9434,20192,6592,2842,2466,0.3740898058252427,1244,0.47517188693659285,0.30125079499682,0.6987492050031799,0.358974358974359,0.5083487940630798,0.28598688133571853,0.30612244897959184
Plumas County,06063,2012,2784,61,0,61,2.1910919540229887,2.1910919540229887,"Plumas County, California",75,47,28,57,30,27,473,252,221,45358,51208,31001,8104,5869,2235,6426,2683,9109,19926,6426,2683,2501,0.38920012449424213,1177,0.479039479039479,0.29454385772313096,0.705456142276869,0.47368421052631576,0.46723044397463004,0.27578973346495556,0.37333333333333335
Plumas County,06063,2013,2805,68,0,,2.4242424242424243,,"Plumas County, California",44,16,28,68,38,30,521,298,223,45794,51139,29868,7976,5688,2288,6275,2722,8997,19586,6275,2722,2560,0.40796812749003986,1228,0.4781931464174455,0.30254529287540294,0.6974547071245971,0.4411764705882353,0.42802303262955854,0.2868605817452357,0.6363636363636364
Plumas County,06063,2014,2825,52,0,52,1.8407079646017697,1.8407079646017697,"Plumas County, California",61,28,33,46,8,38,447,274,173,48032,55455,25354,7455,5443,2012,6096,2433,8529,19286,6096,2433,2490,0.40846456692913385,1152,0.5070422535211268,0.2852620471333099,0.7147379528666901,0.8260869565217391,0.3870246085011186,0.2698859825620389,0.5409836065573771
Plumas County,06063,2015,2846,51,0,,1.7919887561489811,,"Plumas County, California",55,34,21,42,10,32,420,265,155,47333,53327,24912,7151,5268,1883,5942,2275,8217,18966,5942,2275,2130,0.35846516324469874,1082,0.5016226240148354,0.2768650359011805,0.7231349640988195,0.7619047619047619,0.36904761904761907,0.2633198154104321,0.38181818181818183
Plumas County,06063,2016,2867,60,0,,2.0927799093128705,,"Plumas County, California",87,55,32,0,0,0,478,334,144,50125,58165,25391,7156,5234,1922,5967,2409,8376,18754,5967,2409,1965,0.32931121166415284,1103,0.4820804195804196,0.28760744985673353,0.7123925501432665,,0.301255230125523,0.26858580212409167,0.367816091954023
Plumas County,06063,2017,2888,45,0,,1.5581717451523547,,"Plumas County, California",73,44,29,36,0,36,541,379,162,50266,61173,24115,7048,5210,1838,6016,2271,8287,18724,6016,2271,1815,0.30169547872340424,1172,0.5461323392357875,0.274043682876795,0.7259563171232051,1,0.29944547134935307,0.260783200908059,0.3972602739726027
Riverside County,06065,2010,224048,17451,0,,7.788955938013283,,"Riverside County, California",34209,25369,8840,41676,23313,18363,217924,135131,82793,57768,70120,36875,358605,274026,84579,467086,199820,666906,2109464,467086,199820,222116,0.47553555448033125,115785,0.6030688618855896,0.2996224355456391,0.7003775644543608,0.4406133026202131,0.37991685174648043,0.23585560714435103,0.2584115291297612
Riverside County,06065,2011,228217,19305,0,,8.459054321106665,,"Riverside County, California",34694,25765,8929,42580,22602,19978,224359,137828,86531,58365,70739,37298,357650,270565,87085,465385,207511,672896,2154844,465385,207511,219153,0.4709068835480301,121218,0.6072133446876722,0.3083849510176907,0.6916150489823093,0.4691874119304838,0.3856809844936018,0.2434922410177548,0.2573643857727561
Riverside County,06065,2012,232387,13776,0,,5.928042446436333,,"Riverside County, California",34806,25757,9049,43103,21886,21217,228465,134978,93487,57096,69630,37312,355639,265620,90019,456981,219637,676618,2192982,456981,219637,207862,0.4548591735761443,129812,0.6149080091706615,0.32461004584566183,0.6753899541543382,0.4922395192910006,0.40919615696058476,0.2531190336267957,0.2599839108199736
Riverside County,06065,2013,236556,12530,0,,5.296843030825682,,"Riverside County, California",36066,26171,9895,43660,21659,22001,233460,135357,98103,56529,69286,37070,355024,262549,92475,454455,228689,683144,2228528,454455,228689,195536,0.4302648226997172,135326,0.6157675366750391,0.33475958216715657,0.6652404178328435,0.5039166284928996,0.42021331277306606,0.2604753481454775,0.2743581212222037
Riverside County,06065,2014,240725,11577,0,,4.8092221414477105,,"Riverside County, California",37312,26744,10568,44094,21885,22209,239764,137201,102563,56592,69463,37517,354058,259066,94992,453356,237032,690388,2266899,453356,237032,184587,0.40715684803995095,141078,0.6182100226113477,0.3433315758674832,0.6566684241325168,0.5036739692475166,0.42776647036252313,0.2682950251088805,0.28323327615780447
Riverside County,06065,2015,244895,11147,0,,4.551746666938892,,"Riverside County, California",37645,27121,10524,45474,21984,23490,248128,140254,107874,56603,69745,37670,352769,255481,97288,453139,246093,699232,2298032,453139,246093,174382,0.3848311445273967,144316,0.6096305026465084,0.3519475653288179,0.6480524346711821,0.5165589127853278,0.4347514186226464,0.2757838698978652,0.2795590383849117
Riverside County,06065,2016,249064,10458,0,,4.198920759322905,,"Riverside County, California",38720,27754,10966,46064,21909,24155,254608,142395,112213,57972,71256,39144,350894,254292,96602,454924,250792,705716,2323892,454924,250792,167061,0.36722837221162213,145445,0.602930812917133,0.3553724160993941,0.6446275839006059,0.5243791246960751,0.44072849242757495,0.2753025130096268,0.28321280991735537
Riverside County,06065,2017,253233,9759,0,9305,3.8537631351364157,3.6744816038983856,"Riverside County, California",40268,29102,11166,46919,22169,24750,260617,148888,111729,60807,74602,40620,348532,254070,94462,462788,248936,711724,2355002,462788,248936,164553,0.3555688565822796,144706,0.6043291055715413,0.3497647964660458,0.6502352035339541,0.5275048487819434,0.4287095623079078,0.2710281982716078,0.2772921426442833
Sacramento County,06067,2010,218463,12492,0,,5.718130758984359,,"Sacramento County, California",59884,39142,20742,52531,20264,32267,77604,37664,39940,56439,75792,35423,299645,195821,103824,302429,206070,508499,1395144,302429,206070,125269,0.4142096161413092,113476,0.5658888827938382,0.40525153441796347,0.5947484655820365,0.6142468256838819,0.5146641925673935,0.3464900131822657,0.3463696479861065
Sacramento County,06067,2011,221201,11413,0,11334,5.159560761479379,5.123846637221351,"Sacramento County, California",61321,39312,22009,53334,19703,33631,79840,37494,42346,56553,76201,36109,296676,193127,103549,299603,211373,510976,1408480,299603,211373,121869,0.40676829003714915,116885,0.5686644643699859,0.41366522106713427,0.5863347789328658,0.6305733678329021,0.5303857715430862,0.3490305922959727,0.3589145643417426
Sacramento County,06067,2012,223938,10259,0,10133,4.5811787191097535,4.524913145602801,"Sacramento County, California",61886,38641,23245,53055,18758,34297,81792,36630,45162,55846,75920,35542,295178,190958,104220,295190,217306,512496,1422348,295190,217306,115427,0.39102611877096105,121712,0.5758979478856645,0.42401501670256936,0.5759849832974306,0.6464423711243049,0.5521566901408451,0.3530750936722927,0.37560999256697797
Sacramento County,06067,2013,226676,10132,0,9982,4.469815948755052,4.403642202968113,"Sacramento County, California",63022,38695,24327,52526,18044,34482,84111,37405,46706,55064,75490,35217,296444,189048,107396,293263,223980,517243,1435207,293263,223980,107928,0.3680246058998237,126699,0.5817458021681337,0.4330266431831847,0.5669733568168153,0.656474888626585,0.5552900334082344,0.36228090296986953,0.3860080606772238
Sacramento County,06067,2014,229414,9395,0,9297,4.0952165081468435,4.052498975651007,"Sacramento County, California",64207,38980,25227,53190,17433,35757,86235,37811,48424,55615,76540,35871,294414,186105,108309,290450,229010,519460,1450277,290450,229010,100401,0.34567395420898606,128152,0.5765029780648876,0.4408616640357294,0.5591383359642705,0.6722504230118443,0.5615353394793298,0.3678799241883878,0.3929010855514196
Sacramento County,06067,2015,232151,8380,0,8312,3.609719535991661,3.5804282557473366,"Sacramento County, California",65845,39574,26271,53223,16873,36350,87512,37998,49514,55987,76961,36012,293589,185007,108582,289606,232990,522596,1465832,289606,232990,93966,0.32446150977534993,128005,0.565998107517753,0.44583196197445063,0.5541680380255494,0.6829754053698589,0.5657966907395557,0.3698435568090085,0.3989824588047688
Sacramento County,06067,2016,234889,7822,0,7740,3.3300835713890393,3.295173464913214,"Sacramento County, California",66975,40476,26499,53494,16475,37019,88944,39008,49936,57509,79302,37084,294785,184634,110151,291117,236218,527335,1479300,291117,236218,87944,0.3020915989104037,128634,0.5605138283084887,0.447946751116463,0.552053248883537,0.6920215351254346,0.561431912214427,0.3736655528605594,0.39565509518477043
Sacramento County,06067,2017,237627,7163,0,,3.014388095628864,,"Sacramento County, California",69682,42743,26939,54151,16453,37698,91085,41331,49754,60239,82250,39629,293178,183559,109619,295276,236774,532050,1495400,295276,236774,86302,0.2922757013776941,128097,0.5568805265491727,0.4450220843905648,0.5549779156094352,0.6961644290964156,0.5462370313443486,0.3738991329499485,0.38659912172440514
San Benito County,06069,2010,5878,216,0,,3.674719292276284,,"San Benito County, California",408,239,169,252,91,161,6999,3555,3444,65771,85976,37204,8697,6590,2107,10807,6005,16812,54492,10807,6005,5482,0.5072638104931989,3277,0.5843437945791726,0.35718534380204614,0.6428146561979539,0.6388888888888888,0.49207029575653666,0.24226744854547544,0.41421568627450983
San Benito County,06069,2011,5978,177,0,,2.960856473737036,,"San Benito County, California",420,277,143,225,98,127,7248,3532,3716,65570,84724,40116,8492,6519,1973,10701,6084,16785,54873,10701,6084,5442,0.5085506027474068,3308,0.5800455900403296,0.36246648793565683,0.6375335120643432,0.5644444444444444,0.5126931567328918,0.23233631653320772,0.3404761904761905
San Benito County,06069,2012,6078,146,0,,2.4021059559065483,,"San Benito County, California",385,227,158,291,104,187,7570,4005,3565,63939,82257,40349,8380,6256,2124,10828,6012,16840,55467,10828,6012,5365,0.49547469523457704,3356,0.5897030398875417,0.35700712589073635,0.6429928741092636,0.6426116838487973,0.4709379128137384,0.2534606205250597,0.4103896103896104
San Benito County,06069,2013,6179,123,0,,1.9906133678588769,,"San Benito County, California",344,199,145,346,95,251,7794,3950,3844,66237,87231,41690,8227,6004,2223,10465,6530,16995,56115,10465,6530,4791,0.4578117534639274,3567,0.5730120481927711,0.38423065607531626,0.6157693439246837,0.7254335260115607,0.49319989735694125,0.2702078521939954,0.42151162790697677
San Benito County,06069,2014,6279,138,0,,2.197802197802198,,"San Benito County, California",409,235,174,249,83,166,7794,4095,3699,67874,86564,43446,8409,6049,2360,10610,6511,17121,56888,10610,6511,4428,0.4173421300659755,3547,0.5718200870546509,0.3802932071724782,0.6197067928275217,0.6666666666666666,0.4745958429561201,0.2806516827208943,0.4254278728606357
San Benito County,06069,2015,6379,111,0,,1.7400846527668914,,"San Benito County, California",446,275,171,199,102,97,7856,4133,3723,71077,87330,49286,8472,6168,2304,10778,6420,17198,57557,10778,6420,4090,0.37947671182037485,3261,0.5326690623979092,0.3732992208396325,0.6267007791603675,0.48743718592964824,0.47390529531568226,0.2719546742209632,0.3834080717488789
San Benito County,06069,2016,6479,89,0,,1.373668776045686,,"San Benito County, California",401,261,140,215,89,126,8114,4254,3860,73814,95174,47581,8463,6150,2313,10824,6566,17390,58051,10824,6566,3859,0.35652254249815224,3318,0.5324987963408763,0.3775733179988499,0.62242668200115,0.586046511627907,0.4757209760907074,0.27330733782346683,0.3491271820448878
San Benito County,06069,2017,6579,91,0,,1.383188934488524,,"San Benito County, California",446,318,128,162,94,68,8139,4367,3772,80760,99507,53194,8441,6220,2221,11103,6337,17440,58671,11103,6337,3699,0.33315320183734126,3007,0.49925286402125185,0.3633600917431193,0.6366399082568808,0.41975308641975306,0.46344759798501045,0.2631204833550527,0.28699551569506726
San Bernardino County,06071,2010,228045,19413,0,18989,8.512793527593237,8.326865311670941,"San Bernardino County, California",35704,26114,9590,56364,25925,30439,219622,133404,86218,55845,69693,36932,271938,195467,76471,388167,207958,596125,2005287,388167,207958,171874,0.4427836472446138,117150,0.5843533953850297,0.3488496540155169,0.6511503459844831,0.54004329004329,0.39257451439291147,0.2812074811170193,0.2685973560385391
San Bernardino County,06071,2011,231034,17801,0,,7.704926547607712,,"San Bernardino County, California",36550,26170,10380,55833,24619,31214,225111,134371,90740,55853,70162,36780,268017,191552,76465,384624,214198,598822,2023452,384624,214198,168802,0.4388753691917301,122816,0.5946354217100803,0.3576989489364118,0.6423010510635881,0.5590600540898751,0.40309003114019304,0.2852990668502371,0.2839945280437757
San Bernardino County,06071,2012,234022,16070,0,,6.866875763817077,,"San Bernardino County, California",37446,26113,11333,55303,23587,31716,229334,132352,96982,54750,69351,35871,264770,188051,76719,377759,221939,599698,2041029,377759,221939,161439,0.4273597717062995,130333,0.6081602560812293,0.37008460925332415,0.6299153907466758,0.5734951087644432,0.4228853985889576,0.2897571477131095,0.30264914810660687
San Bernardino County,06071,2013,237011,14500,0,,6.117859508630401,,"San Bernardino County, California",38323,26708,11615,55705,22687,33018,235889,133163,102726,54090,68712,35582,260646,183875,76771,373813,230066,603879,2056915,373813,230066,152583,0.4081800258417979,135808,0.611425509978975,0.3809802957214939,0.6190197042785062,0.59272955749035094,0.43548448634739223,0.29454125518903035,0.3030817002844245
San Bernardino County,06071,2014,240000,13758,0,,5.7325,,"San Bernardino County, California",39194,27104,12090,56005,22482,33523,241526,134005,107521,54100,69112,36039,257897,179221,78676,370032,237572,607604,2078586,370032,237572,143415,0.3875745881437281,141268,0.6156192667546945,0.3909980842785762,0.6090019157214238,0.5985715561110615,0.4451736044980665,0.3050675269584369,0.308465581466551
San Bernardino County,06071,2015,242988,13023,0,,5.359523927107512,,"San Bernardino County, California",40610,27636,12974,56544,21713,34831,249145,135945,113200,53433,68804,35811,255029,174400,80629,366514,247811,614325,2094769,366514,247811,134519,0.36702281495386263,146686,0.6135615481463821,0.403387457778863,0.596612542221137,0.6159981607243916,0.4543538903048426,0.3161562018437119,0.31947796109332677
San Bernardino County,06071,2016,245977,12141,0,,4.9358273334498755,,"San Bernardino County, California",41751,29242,12509,57359,21504,35855,255327,137150,118177,54469,70354,36950,251751,171365,80386,365576,253346,618922,2106754,365576,253346,128572,0.35169704794625467,148555,0.6082586086885313,0.40933429414368855,0.5906657058563115,0.6250980665632246,0.4628456841618787,0.31930756978125213,0.29960959018945654
San Bernardino County,06071,2017,248966,11350,0,,4.55885542604211,,"San Bernardino County, California",43680,30305,13375,57772,21729,36043,261843,142159,119684,57156,73008,39492,246853,168386,78467,369329,254313,623642,2121220,369329,254313,124184,0.3362422122281218,146201,0.5964296058777695,0.40778683924431003,0.59221316075569,0.6238835422003739,0.4570830612237104,0.31786933924238314,0.3062042124542125
San Diego County,06073,2010,495840,15415,0,,3.108865763149403,,"San Diego County, California",98635,57595,41040,54530,17405,37125,241459,103172,138287,63069,85218,43066,640001,403616,236385,593945,467844,1061789,3022468,593945,467844,266865,0.4493092794787396,261411,0.5754237903731733,0.44061861631642446,0.5593813836835756,0.680817898404548,0.5727142082092612,0.36935098538908534,0.4160794849698383
San Diego County,06073,2011,502201,14575,0,,2.9022244081553,,"San Diego County, California",99483,57593,41890,54293,17065,37228,244749,102177,142572,63857,86834,43544,637468,398122,239346,587778,476270,1064048,3060849,587778,476270,261012,0.4440656166103529,270209,0.583348985218144,0.447601987880246,0.552398012119754,0.6856869209658704,0.582523319809274,0.3754635526802914,0.42107696792416793
San Diego County,06073,2012,508562,13273,0,,2.609907936495452,,"San Diego County, California",101585,58245,43340,54469,16449,38020,248389,101546,146843,63373,86565,43539,635618,393306,242312,582037,485425,1067462,3100500,582037,485425,253422,0.4354053092844613,279263,0.5906890169742478,0.454746866867392,0.545253133132608,0.6980117130845068,0.5911815740632637,0.38122268406495724,0.42663779101245264
San Diego County,06073,2013,514923,11977,0,,2.325978835670576,,"San Diego County, California",103689,58966,44723,54873,16168,38705,252758,101480,151278,62962,86466,43468,637116,390131,246985,579661,496822,1076483,3138265,579661,496822,241744,0.41704375488432033,288006,0.5943402650949996,0.46152331249076856,0.5384766875092315,0.7053560038634665,0.5985092459981485,0.38766095969964653,0.4313186548235589
San Diego County,06073,2014,521284,11210,0,,2.150459250619624,,"San Diego County, California",105987,59793,46194,55306,16417,38889,258159,100882,157277,63996,87692,44584,634915,387917,246998,578412,505399,1083811,3183143,578412,505399,230361,0.39826455882658035,291054,0.5910049891060017,0.4663165441207,0.5336834558793,0.7031605974035366,0.6092253223788441,0.3890253025995606,0.43584590562993575
San Diego County,06073,2015,527645,10656,0,,2.01953965260734,,"San Diego County, California",109275,61030,48245,55340,16334,39006,265654,103096,162558,64309,88158,45488,633808,385317,248491,579079,515078,1094157,3223096,579079,515078,220342,0.380504214450878,293969,0.5864308726572708,0.4707532831211609,0.5292467168788392,0.7048427900252981,0.6119162519668441,0.3920603715951834,0.4415008007320979
San Diego County,06073,2016,534006,10162,0,,1.9029748729415024,,"San Diego County, California",111392,62751,48641,55628,16472,39156,269732,104332,165400,66529,91116,47364,635783,384935,250848,581635,521493,1103128,3253356,581635,521493,211346,0.36336534080651955,295258,0.5816550667136837,0.47274024410585175,0.5272597558941483,0.7038901272740347,0.6132012516127119,0.39454971271644573,0.4366651106004022
San Diego County,06073,2017,540367,9230,0,,1.7080983849865,,"San Diego County, California",115754,66280,49474,56212,16880,39332,275072,106967,168105,70588,96168,50285,633056,385122,247934,589144,522595,1111739,3283665,589144,522595,204225,0.34664699971484053,294817,0.5793539436243299,0.47006986352012475,0.5299301364798752,0.6997082473493205,0.6111309039087948,0.39164623666784615,0.42740639632323724
San Francisco County,06075,2010,222165,3318,0,,1.4934845722773613,,"San Francisco County, California",91395,41468,49927,21934,5775,16159,36901,10903,25998,71304,106870,53716,175782,65123,110659,126028,209928,335956,789172,126028,209928,50015,0.39685625416574094,93425,0.45826895249307137,0.6248675421781423,0.3751324578218576,0.7367101303911735,0.7045337524728327,0.629524069586192,0.5462771486405165
San Francisco County,06075,2011,224984,4192,0,,1.8632436084343778,,"San Francisco County, California",93336,42046,51290,21801,5420,16381,37113,10629,26484,72947,108607,55449,176239,64663,111576,125502,212864,338366,797983,125502,212864,50494,0.40233621774951794,95234,0.46018990553045497,0.6290939396984331,0.3709060603015669,0.7513875510297693,0.7136043973809716,0.6330948314504735,0.5495200137138939
San Francisco County,06075,2012,227802,3695,0,,1.6220226336906611,,"San Francisco County, California",94615,43055,51560,21039,5310,15729,37991,10453,27538,73802,110922,55307,176927,64278,112649,125860,214979,340839,807755,125860,214979,49408,0.39256316542189734,98931,0.47287892548157356,0.6307347457303888,0.36926525426961115,0.7476115784970768,0.7248558869205864,0.6366976210527505,0.54494530465571
San Francisco County,06075,2013,230621,3423,0,,1.484253385424571,,"San Francisco County, California",97059,44114,52945,21184,5031,16153,38921,10980,27941,75604,111776,57362,177439,63580,113859,126394,218950,345344,817501,126394,218950,48572,0.38429039353133854,100770,0.47268582364695616,0.6340055133432172,0.3659944866567828,0.7625094410876133,0.7178900850440636,0.6416796758322578,0.5454929475885801
San Francisco County,06075,2014,233439,3355,0,,1.437206293721272,,"San Francisco County, California",98764,45546,53218,20178,4977,15201,40229,10923,29306,78378,114469,60149,178526,63329,115197,127689,221143,348832,829072,127689,221143,47329,0.37065839657292327,100326,0.4657162884185997,0.6339527336941565,0.3660472663058435,0.7533452274754683,0.7284794551194412,0.6452673560153703,0.5388400631809162
San Francisco County,06075,2015,236258,3053,0,,1.2922313741756892,,"San Francisco County, California",102001,47300,54701,19251,4686,14565,41734,10780,30954,81294,116309,62532,179332,63033,116299,128698,224589,353287,840763,128698,224589,45831,0.35611276010505216,98374,0.4494323503209448,0.6357126075966566,0.36428739240334346,0.7565840735546205,0.7416974169741697,0.6485122565967033,0.5362790560876854
San Francisco County,06075,2016,239076,3036,0,,1.2698890729307835,,"San Francisco County, California",104235,49033,55202,18708,4426,14282,42363,10935,31428,87701,121813,68324,179874,64203,115671,131331,225466,356797,850282,131331,225466,43554,0.33163533362267855,96204,0.43737241940543464,0.6319167481789365,0.3680832518210635,0.7634167201197348,0.7418738049713193,0.643066813436072,0.5295917877872116
