city_name,year,entity_id,police_total,street_lighting,public_safety_exp,total_expend_gov,total_expend_prop,total_gov_rev,total_prop_rev,state_intergov,fed_intergov,county_intergov,transport_expend,public_transit,housing,total_fines_rev,penalties_rev,vehicle_fines,parks_and_rec,libraries,health_expend,culture_expend,total_expend,total_rev,own_source_rev,fines_share,vehicle_fines_share,parksrec_share,health_share,police_share,housing_share,libraries_share,culture_share,GEOID,NAMELSAD,GEOID_CTY,CTY_NAME,CTY_NAME_FULL,geometry,NAME,total_pop,his,nha,nhaian,nhb,nhmixed,nhnh,nhsor,nhw,pnhw,pnhb,phis,papi
Porterville,2013,1452,8242597,482170,15383544,,,17059456,41118760,3500932,3203767,0,10383508,3176588,618528,269746,,,,,,,53830026,58178216,10354757,0.02605044232327229,,,,0.1531226642914867,0.011490390140253694,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)","Porterville city, California",54534,34489,2482,183,363,1045,105,11,15856,0.290754391755602,0.006656397843547145,0.6324311438735468,0.047438295375362156
Porterville,2012,1452,8426544,484474,15791462,,,16005824,39396276,3685674,2744739,0,11033643,1903221,987379,323768,,,,,,,57968509,55402100,9575411,0.03381243896476089,,,,0.14536416660293955,0.017033023913035267,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)","Porterville city, California",54038,34060,2608,287,320,1271,92,13,15387,0.2847440689884896,0.005921758762352419,0.63029719826788555,0.04996483955734853
Porterville,2011,1452,8349817,481951,15003563,,,16437211,40735500,3383506,5770510,80000,11552683,3531386,868749,267785,,,,,,,58233429,57172711,7203195,0.03717586432131852,,,,0.1433852881993262,0.01491838991655463,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)","Porterville city, California",53531,32659,2499,341,279,1194,35,93,16431,0.30694364013375425,0.005211933272309503,0.610095085090882,0.047337057032373765
Porterville,2010,1452,8144033,480017,14913808,,,18263672,37465790,3741706,3928852,0,8744715,2361017,485891,374879,,,,,,,55197642,55729462,10593114,0.035388932848263506,,,,0.14754313236786457,0.008802749218888734,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)","Porterville city, California",52762,31786,1844,409,366,1072,40,186,17059,0.3233198135021417,0.006936810583374398,0.6024411508282476,0.03570751677343543
Porterville,2009,1452,7775526,450595,14766150,,,17342406,38336283,3320290,4380907,0,13283855,2858585,588159,308619,,,,,,,56965880,55678689,9641209,0.03201040450424838,,,,0.13649444193612037,0.010324759312065397,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)","Porterville city, California",51171,29441,2112,344,379,1082,56,204,17553,0.34302632350354695,0.007406538859901116,0.5753454104864083,0.04236774735690137
Porterville,2008,1452,7693454,397618,13437840,,,18885145,44237443,6051757,3088450,0,16097098,3723224,673911,298924,,,,,,,60627414,63122588,9744938,0.03067479752051783,,,,0.12689728115403373,0.011115615124207672,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)",,,,,,,,,,,,,,
Porterville,2007,1452,7672817,325016,11657742,,,17849252,40512723,5123814,2283306,25000,8131161,1641608,1713116,235941,,,,,,,51900835,58361975,10417132,0.022649324209388918,,,,0.14783609936140718,0.03300748436898944,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)",,,,,,,,,,,,,,
Porterville,2006,1452,6578313,302601,10118082,,,15283631,33866471,3627268,1938696,0,8582711,1862721,296493,190382,,,,,,,47892869,49150102,9717667,0.01959132783619772,,,,0.1373547489919637,0.006190754619440318,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)",,,,,,,,,,,,,,
Porterville,2005,1452,6123382,371510,9248753,,,14276189,34855915,3556906,2077552,451669,9312231,1621265,391878,209919,,,,,,,44252934,49132104,8190062,0.02563094149958816,,,,0.13837233933460774,0.008855412841101112,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)",,,,,,,,,,,,,,
Porterville,2004,1452,5622532,276933,8533907,,,12052866,32409779,5411709,2443886,266203,6902142,2055563,321002,128949,,,,,,,38608139,44462645,3931068,0.03280253610469216,,,,0.14563074381803276,0.008314360865723158,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)",,,,,,,,,,,,,,
Porterville,2003,1452,5020409,302962,7655291,,,12414749,29262403,5897324,3289625,304091,9196089,2948620,531481,140955,,,,,,,41212982,41677152,2923709,0.048211022369189276,,,,0.12181620344773887,0.012895960792160101,,,0658240,Porterville city,06107,Tulare,Tulare County,"c(-119.0337864432, 36.0644267854867)",,,,,,,,,,,,,,
Portola,2021,1453,202676,36768,375360,1461110,1829314,1561029,2109895,534405,50000,2922,413482,,,283,283,,150818,,0,150818,3290424,3670924,973702,2.906433385163017e-4,,0.0458354303275201,0,0.06159570924598167,,,0.0458354303275201,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",2204,432,10,12,0,99,0,0,1651,0.7490925589836661,0,0.19600725952813067,0.004537205081669692
Portola,2020,1453,171529,57451,323065,1781514,1545847,1548954,2133056,616440,,,658264,,,409,409,,133568,,0,133568,3327361,3682010,,,,0.040142323000119315,0,0.05155106404144305,,,0.040142323000119315,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",1755,329,25,7,5,113,0,0,1276,0.7270655270655271,0.002849002849002849,0.18746438746438746,0.014245014245014245
Portola,2019,1453,132532,59985,282594,1753796,1489028,1742449,2181822,629471,,,582745,,,521,521,,157390,,0,157390,3242824,3924271,,,,0.0485348572725501,0,0.0408693163736299,,,0.0485348572725501,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",1913,310,43,7,5,38,0,0,1510,0.7893361212754836,0.0026136957658128594,0.1620491374803973,0.02247778358599059
Portola,2018,1453,147650,27415,336599,1639372,1360390,1650811,2163507,605074,,,342194,,,736,736,,146105,,0,146105,2999762,3814318,,,,0.04870553063876401,0,0.049220571498672226,,,0.04870553063876401,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",1912,249,48,9,5,33,0,0,1568,0.8200836820083682,0.002615062761506276,0.13023012552301255,0.02510460251046025
Portola,2017,1453,142410,26424,275984,3858116,1419202,3446479,1999589,2620085,0,0,509481,,,345,,,149200,,0,149200,5277318,5446068,826394,4.174764095576686e-4,,0.028271936616288806,0,0.026985298213979145,,,0.028271936616288806,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",2033,267,46,12,6,35,9,0,1658,0.8155435317265125,0.002951303492375799,0.13133300541072307,0.02705361534677816
Portola,2016,1453,89963,26051,335794,,,794234,2724191,703503,0,0,691597,0,0,473,,,,,,,3343544,3518425,90731,0.005213212683647265,,,,0.026906480070248814,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",2082,272,51,13,6,23,36,0,1681,0.8073967339097022,0.002881844380403458,0.13064361191162344,0.04178674351585014
Portola,2015,1453,107373,25728,258337,,,693497,2391893,483071,24463,0,236740,0,0,1048,,,,,,,3002092,3085390,185963,0.005635529648370913,,,,0.035766059134763356,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",2454,492,67,52,23,57,29,0,1734,0.706601466992665,0.009372453137734311,0.20048899755501223,0.039119804400977995
Portola,2014,1453,99407,24702,206245,,,703203,2929995,655763,408369,0,327261,0,0,2799,,,,,,,3090319,3633198,-360929,-0.00775498782308986,,,,0.0321672293378127,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",2710,566,41,102,17,56,30,0,1898,0.7003690036900369,0.006273062730627306,0.2088560885608856,0.026199261992619925
Portola,2013,1453,161551,26735,330643,,,763299,2256976,237823,312870,0,668011,0,0,1987,,,,,,,3973775,3020275,212606,0.009345926267367808,,,,0.04065428968675881,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",2880,740,28,93,60,43,37,0,1879,0.6524305555555555,0.020833333333333332,0.2569444444444444,0.022569444444444444
Portola,2012,1453,155689,22424,253625,,,710898,4356080,2459113,216458,0,2784463,0,0,2465,,,,,,,5115865,5066978,-1964673,-0.0012546617172425132,,,,0.030432585691764737,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",2679,684,34,57,45,96,18,0,1745,0.6513624486748787,0.0167973124300112,0.2553191489361702,0.01941022769690183
Portola,2011,1453,159379,24055,284958,,,758027,2112142,583258,61352,0,513696,0,0,4679,,,,,,,3105623,2870169,113417,0.041254838339931404,,,,0.05131949370544976,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",3069,933,19,103,35,126,0,0,1853,0.6037797328119908,0.011404366243075921,0.3040078201368524,0.0061909416748126425
Portola,2010,1453,166606,23738,314627,,,802280,2233872,336337,373660,0,779341,0,0,3917,,,,,,,3450371,3036152,92283,0.042445520843492304,,,,0.04828640166521223,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",3042,877,0,73,46,114,0,0,1932,0.6351084812623274,0.015121630506245891,0.2882971729125575,0
Portola,2009,1453,157622,22600,467993,,,906723,2493899,789844,53895,0,745746,0,0,3118,,,,,,,3519694,3400622,62984,0.04950463609805665,,,,0.04478287032906838,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)","Portola city, California",2843,639,0,80,43,68,0,0,2013,0.7080548716144918,0.015124868097080548,0.22476257474498768,0
Portola,2008,1453,186941,24622,482500,,,1048708,2184167,279757,7181,0,347163,0,0,0,,,,,,,3378669,3232875,761770,0,,,,0.0553297763113226,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)",,,,,,,,,,,,,,
Portola,2007,1453,198522,23809,372091,,,2853282,2176773,281788,0,0,544862,0,0,1916,,,,,,,3081039,5030055,2571494,7.450921526552269e-4,,,,0.0644334589727686,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)",,,,,,,,,,,,,,
Portola,2006,1453,162615,21931,278238,,,1296117,2139943,664937,16660,0,266621,0,0,2114,,,,,,,2617509,3436060,614520,0.00344008331706047,,,,0.06212586088529209,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)",,,,,,,,,,,,,,
Portola,2005,1453,157816,21780,264313,,,2156694,1919743,415670,21259,0,522830,0,0,1572,,,,,,,4433868,4076437,1719765,9.140783769875535e-4,,,,0.0355933013792923,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)",,,,,,,,,,,,,,
Portola,2004,1453,162413,19454,277773,,,611895,1979373,705135,149916,0,687697,0,0,1522,,,,,,,2391347,2591268,-243156,-0.006259356133510997,,,,0.06791695224490632,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)",,,,,,,,,,,,,,
Portola,2003,1453,208709,18911,315069,,,700530,4237961,1048624,2001175,80000,2002390,0,0,2740,,,,,,,4486821,4938491,-2429269,-0.0011279113181784314,,,,0.04651600765887474,0,,,0658352,Portola city,06063,Plumas,Plumas County,"c(-120.473255290903, 39.824126947533)",,,,,,,,,,,,,,
Portola Valley,2021,1454,1320913,,1500642,6097358,,5511529,,388676,0,0,872090,,,0,,,58703,23722,0,82845,,,5122853,0,,,,,,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4458,529,286,8,3,216,0,47,3369,0.7557200538358008,6.729475100942127e-4,0.1186630776132795,0.06415432929564828
Portola Valley,2020,1454,925810,,991836,4808845,,6629374,,369463,,,438721,,,6949,6949,,217381,55830,0,273211,,,,,,,,,,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4568,357,382,6,18,223,0,0,3582,0.7841506129597198,0.00394045534150613,0.0781523642732049,0.08362521891418565
Portola Valley,2019,1454,1113938,,1141691,5556632,,7431028,,438471,,,500502,,,10659,10659,,262579,71255,0,333834,,,,,,,,,,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4592,306,300,3,17,189,0,0,3777,0.8225174216027874,0.0037020905923344947,0.0666376306620209,0.06533101045296168
Portola Valley,2018,1454,1021961,,1045373,6258205,,6637196,,302830,,,564202,,,8004,8004,,240423,34146,0,274569,,,,,,,,,,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4594,333,333,2,14,185,0,0,3727,0.8112755768393557,0.0030474531998258597,0.07248585111014366,0.07248585111014366
Portola Valley,2017,1454,992065,,1010469,5053253,,6638595,,257782,0,0,464975,,,12080,,,250967,56832,0,307799,,,6380813,0.0018931756815314914,,,,,,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4589,179,306,0,22,171,0,0,3911,0.8522553933318806,0.004794072782741338,0.03900631945957725,0.06668119415994771
Portola Valley,2016,1454,963043,0,978804,,,4075376,2069407,596047,0,108441,1078508,0,0,17400,,,,,,,5032500,6144783,3370888,0.0051618445940654215,,,,0.19136472925981124,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4550,190,347,0,28,189,0,0,3796,0.8342857142857143,0.006153846153846154,0.041758241758241756,0.07626373626373627
Portola Valley,2015,1454,936388,0,956642,,,3837498,1953279,353067,224000,0,1542249,0,0,16998,,,,,,,6816700,5790777,3260431,0.005213421170391277,,,,0.1373667610427333,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4515,114,287,0,15,161,0,0,3938,0.872203765227021,0.0033222591362126247,0.02524916943521595,0.06356589147286822
Portola Valley,2014,1454,904533,0,933245,,,3922350,2056949,452664,0,15150,613926,0,0,12629,,,,,,,4844635,5979299,3454536,0.003655773163168657,,,,0.18670818338223621,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4478,136,363,0,9,114,0,0,3856,0.8610987047789191,0.002009825815096025,0.030370701205895488,0.08106297454220635
Portola Valley,2013,1454,887039,0,923138,,,4372738,4605498,229555,0,40960,855504,0,79706,12512,,,,,,,4692751,8978236,4102223,0.003050053592893414,,,,0.18902324031255865,0.01698491993289224,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4415,71,254,12,12,135,0,0,3931,0.8903737259343149,0.0027180067950169874,0.01608154020385051,0.05753114382785957
Portola Valley,2012,1454,839479,0,875398,,,3298013,2593902,277678,0,94189,960576,0,0,10663,,,,,,,6048056,5891915,2926146,0.00364404236835756,,,,0.13880145951029554,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4379,102,301,13,8,131,0,0,3824,0.8732587348709752,0.0018269011189769354,0.023292989266955926,0.0687371546015072
Portola Valley,2011,1454,765022,0,797343,,,3003396,1595968,252901,19600,11982,1220768,0,0,18226,,,,,,,4992980,4599364,2718913,0.006703414195305256,,,,0.15321952020636975,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4326,268,254,10,0,50,0,0,3744,0.8654646324549237,0,0.061950993989828944,0.058714748035136384
Portola Valley,2010,1454,708411,0,735749,,,3169055,1929305,254589,176400,265000,1280023,0,0,15942,,,,,,,5225949,5098360,2473066,0.006446249311583273,,,,0.13555643195140252,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4283,214,217,13,0,69,0,0,3770,0.8802241419565725,0,0.04996497781928555,0.050665421433574595
Portola Valley,2009,1454,711942,0,738955,,,3497358,5395058,273988,0,0,1079655,0,0,11206,,,,,,,11012658,8892416,3223370,0.0034764857897169733,,,,0.06464760823408845,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)","Portola Valley town, California",4451,194,177,12,0,322,0,0,3746,0.8416086272747697,0,0.04358571107616266,0.03976634464165356
Portola Valley,2008,1454,591448,0,623960,,,3457997,11579623,606788,0,0,603528,0,0,12540,,,,,,,14757966,15037620,2851209,0.004398134265148574,,,,0.040076525450729455,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)",,,,,,,,,,,,,,
Portola Valley,2007,1454,561965,0,592826,,,4051380,5615069,306031,0,0,740839,0,0,9750,,,,,,,7503075,9666449,3745349,0.002603228697779566,,,,0.07489795850368015,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)",,,,,,,,,,,,,,
Portola Valley,2006,1454,517132,0,553074,,,4001961,1743588,336913,0,0,668371,0,0,20593,,,,,,,4196230,5745549,3665048,0.005618753151391196,,,,0.12323728680267765,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)",,,,,,,,,,,,,,
Portola Valley,2005,1454,451186,0,486066,,,2882234,1383897,307436,0,0,695960,0,0,15391,,,,,,,5685107,4266131,2574798,0.00597755629762024,,,,0.07936279827275018,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)",,,,,,,,,,,,,,
Portola Valley,2004,1454,425246,0,468149,,,2411313,1432199,425877,0,0,1018197,0,0,22864,,,,,,,3466394,3843512,1985436,0.011515858481462006,,,,0.12267676438396789,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)",,,,,,,,,,,,,,
Portola Valley,2003,1454,473456,0,507117,,,2413464,1599865,689157,0,0,1190849,0,0,18584,,,,,,,3458709,4013329,1724307,0.010777663142352262,,,,0.1368880700862663,0,,,0658380,Portola Valley town,06081,San Mateo,San Mateo County,"c(-122.220170560072, 37.3710987639303)",,,,,,,,,,,,,,
Poway,2021,1455,14097909,666080,28767669,68870520,39405477,62672663,41048686,3152039,276124,1205287,8912241,,1305876,187249,75730,85688,4343626,91499,0,5019824,108275997,103721349,58039213,0.0032262498114852107,0.0014763811494135869,0.04011624109081166,0,0.1302034558961392,0.012060623186873079,8.450534055114727e-4,0.04636137407259339,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",49005,8290,5970,28,865,2893,304,195,30460,0.6215692276298337,0.0176512600755025,0.16916641159065401,0.12802775227017651
Poway,2020,1455,13518674,889761,27730226,64555770,39440499,59613534,38934736,2744920,,,8386005,,13503,460703,286292,139555,4626044,72338,0,5716466,103996269,98548270,,,,0.04448278812771639,0,0.1299919134598954,1.2984119651446343e-4,6.955826463351296e-4,0.0549679912074538,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",49780,8080,6051,43,891,2503,314,150,31748,0.6377661711530735,0.017898754519887504,0.1623141824025713,0.12786259541984732
Poway,2019,1455,12721141,1037601,26284620,61851654,35440159,62208275,37804014,4420220,,,8762595,,22593,253436,75449,167148,4581014,60280,0,5837555,97291813,100012289,,,,0.04708529791710223,0,0.13075243032011336,2.322189226754362e-4,6.195793678960428e-4,0.06000047506566662,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",49701,8646,5741,36,726,2229,74,137,32112,0.646103700126758,0.0146073519647492,0.17396028248928594,0.11699965795456832
Poway,2018,1455,11995179,1037897,25399250,61981871,35759074,61108829,41453660,2368934,,,9348096,,34861,240216,86388,145368,4571439,59558,0,5837896,97740945,102562489,,,,0.04677097198108735,0,0.12272419711104696,3.566673107160975e-4,6.09345448829045e-4,0.059728254110905106,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",49842,9029,5764,25,605,1963,76,86,32294,0.6479274507443522,0.012138357208779744,0.181152441715822,0.11717025801532843
Poway,2017,1455,11715932,1222516,24091074,58287263,31053274,55126112,36378472,1756380,148829,5000,9043608,,177842,183641,,137772,4865267,142425,0,6616270,89340537,91504584,53215903,0.003450866933517975,0.0025889253443655744,0.054457552678466664,0,0.13113791783006631,0.0019906081379385487,0.0015941811498178034,0.07405675208780085,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",49874,9221,6418,23,464,1894,18,83,31753,0.6366643942735694,0.0093034446805951,0.18488591249949873,0.12904519388859928
Poway,2016,1455,10967663,1184964,22966706,,,38568508,46400210,2160452,167294,51000,8553393,0,0,183497,,,,,,,92472257,84968718,36189762,0.005070411902681206,,,,0.11860490222489108,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",49675,8988,5712,231,687,1987,27,70,31973,0.6436436839456467,0.013829894313034725,0.18093608454957222,0.11553095118268747
Poway,2015,1455,10710849,1010557,21670408,,,36711406,46882416,2300164,90006,5000,8770004,0,0,195213,,,,,,,85296009,83593822,34316236,0.005688648370409855,,,,0.12557268652511044,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",49484,9045,5498,261,691,2026,26,8,31929,0.6452388650877051,0.013964109611187454,0.1827863551855145,0.11163204268046237
Poway,2014,1455,10159517,944300,20711840,,,37783166,50041701,2415752,211373,156276,9033941,0,0,246521,,,,,,,83845586,87824867,34999765,0.007043504434958349,,,,0.12116937199293949,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",49040,7982,5740,268,722,2047,40,73,32168,0.6559543230016314,0.014722675367047309,0.16276508972267537,0.11786296900489396
Poway,2013,1455,9996020,932973,21233461,,,37153562,49027832,2007261,388305,349124,6117682,0,0,589970,,,,,,,79649478,86181394,34408872,0.017145868658525045,,,,0.12550013196571105,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",48547,7726,5176,273,722,2202,31,44,32373,0.6668383216264651,0.014872185716934105,0.15914474632830042,0.10725688508043751
Poway,2012,1455,10205506,1058812,21681025,,,29134252,48123619,2212811,434540,158253,8506022,0,0,624468,,,,,,,79912094,77257871,26328648,0.023718194720822733,,,,0.12770915501225635,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",48113,8071,4801,253,716,1987,34,57,32194,0.6691330825348658,0.014881632822729824,0.16775091970984973,0.10049259036019371
Poway,2011,1455,9822367,752553,20948853,,,28415265,97105742,2027226,520053,157236,9345315,0,0,748314,,,,,,,76760958,125521007,25710750,0.029105101951518334,,,,0.12796045354202068,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",47762,7807,4401,48,631,1866,7,43,32959,0.6900674176123278,0.013211339558644947,0.16345630417486706,0.09229094259034379
Poway,2010,1455,9777077,860960,20716376,,,28411132,52359504,2136793,810491,129910,11324041,0,0,815404,,,,,,,83158398,80770636,25333938,0.03218623176546812,,,,0.11757173340448429,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",47481,7365,4631,56,481,1600,0,52,33296,0.70124892062088,0.010130367936648343,0.15511467744992735,0.09753375034224215
Poway,2009,1455,9332564,973661,21925495,,,29076601,52682027,3033210,453067,89049,9804425,0,0,932939,,,,,,,81410697,81758628,25501275,0.03658401393655807,,,,0.11463559880834824,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)","Poway city, California",48531,7432,3826,199,739,1319,0,24,34992,0.7210236755887989,0.015227380437246297,0.1531392305948775,0.07883620778471492
Poway,2008,1455,9344895,970452,21956861,,,30927283,51120868,2976525,642431,281646,10621661,0,0,863707,,,,,,,82710435,82048151,27026681,0.03195756815274506,,,,0.11298326504992992,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)",,,,,,,,,,,,,,
Poway,2007,1455,9132827,858089,18580285,,,31651327,54706612,2225505,461282,284969,10078232,0,0,770172,,,,,,,79525296,86357939,28679571,0.026854376587432217,,,,0.11484178568791495,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)",,,,,,,,,,,,,,
Poway,2006,1455,8482894,830120,18328373,,,30856576,50820421,3358774,867460,101902,8028612,0,0,789123,,,,,,,78188099,81676997,26528440,0.029746302458795164,,,,0.10849341662597527,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)",,,,,,,,,,,,,,
Poway,2005,1455,7721275,930652,15676102,,,27514323,45654246,2708104,728145,254073,4380940,0,0,338126,,,,,,,66570661,73168569,23824001,0.014192662265250911,,,,0.11598615492191072,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)",,,,,,,,,,,,,,
Poway,2004,1455,7141134,730132,14184550,,,22974585,47159298,3618574,721583,246918,5141428,0,0,311154,,,,,,,66990758,70133883,18387510,0.01692203022595229,,,,0.1065987938216791,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)",,,,,,,,,,,,,,
Poway,2003,1455,6075451,835265,12476251,,,21708801,46387500,4731289,1397970,1040217,7423000,0,0,239606,,,,,,,62307858,68096301,14539325,0.016479857214829436,,,,0.09750697897526825,0,,,0658520,Poway city,06073,San Diego,San Diego County,"c(-117.020114454849, 32.9871097994291)",,,,,,,,,,,,,,
Rancho Cucamonga,2021,1456,43507427,1765258,90497541,187213594,17380897,213381181,14488491,15771163,2078721,3498598,18525610,,606201,1251043,25658,949726,3951076,5897807,3998001,9848883,204594491,227869672,192032699,0.00651473945070157,0.004945647303535529,0.0193117418787195,0.0195410980054199,0.21265199657795283,0.002962939016769518,0.028826812350485037,0.04813855422920454,0659451,Rancho Cucamonga city,06071,San Bernardino,San Bernardino County,"c(-117.566685763522, 34.1247297087571)","Rancho Cucamonga city, California",173946,66197,25209,378,15995,6561,206,1009,58391,0.33568463776114427,0.09195382475020984,0.3805606337599025,0.14610856242742
Rancho Cucamonga,2020,1456,41110280,1937875,81545416,164604665,16903036,188940724,15123119,11351303,,,16832275,,464156,959003,622815,336188,10772700,3964922,2027736,14737622,181507701,204063843,,,,0.059351200751531746,0.011171625164267824,0.22649331005520257,0.00255722483091778,0.02184437342413367,0.08119557417566542,0659451,Rancho Cucamonga city,06071,San Bernardino,San Bernardino County,"c(-117.566685763522, 34.1247297087571)","Rancho Cucamonga city, California",178060,66486,24583,368,17039,6416,281,958,61929,0.34779849488936315,0.09569246321464675,0.37339099180051666,0.13963832416039537
